Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,cuisine_count,is_multi_cuisine,log_votes,cost_per_person,has_both_services,country_Australia,country_Brazil,country_Canada,country_India,country_Indonesia,country_New Zealand,country_Philippines,country_Qatar,country_Singapore,country_South Africa,country_Sri Lanka,country_Turkey,country_UAE,country_United Kingdom,country_United States,cuisine_freq_enc,city_freq_enc
400,0,0,1,3.1,7,2,1,2.0794415416798357,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.010401188707280832,0.5468053491827637
450,0,0,1,2.7,15,1,0,2.772588722239781,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,3.2,9,1,0,2.302585092994046,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,2.6,67,3,1,4.219507705176107,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
400,0,0,1,3.3,17,3,1,2.8903717578961645,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
600,0,0,2,2.8,4,3,1,1.6094379124341003,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01729028772119411,0.5468053491827637
1200,1,1,3,3.2,74,3,1,4.31748811353631,600.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,0,2,3.0,5,2,1,1.791759469228055,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
50,0,0,1,2.8,8,1,0,2.1972245773362196,25.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
800,1,0,2,3.2,50,2,1,3.9318256327243257,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,2.9,16,2,1,2.833213344056216,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
600,0,0,2,3.0,20,1,0,3.044522437723423,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2500,1,0,4,3.2,14,2,1,2.70805020110221,1250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
1100,1,0,3,3.4,74,3,1,4.31748811353631,550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
550,0,0,2,3.1,20,2,1,3.044522437723423,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.001215723355396461,0.5468053491827637
1200,1,1,3,3.5,133,4,1,4.897839799950911,600.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
650,0,0,2,3.5,98,3,1,4.59511985013459,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.6,26,1,0,3.295836866004329,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
500,0,0,2,3.7,68,1,0,4.23410650459726,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
1000,1,0,3,3.6,283,2,1,5.648974238161206,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1200,1,0,3,3.5,21,4,1,3.091042453358316,600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
150,0,0,1,3.5,23,1,0,3.1780538303479458,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
600,0,1,2,3.6,55,2,1,4.02535169073515,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
750,0,1,2,3.5,102,2,1,4.634728988229636,375.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,2.4,20,2,1,3.044522437723423,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
350,0,0,1,2.1,54,1,0,4.007333185232471,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,2.4,39,1,0,3.6888794541139363,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
200,0,0,1,2.9,6,1,0,1.9459101490553132,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.0,15,1,0,2.772588722239781,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,2.9,7,3,1,2.0794415416798357,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
300,0,0,1,2.9,16,2,1,2.833213344056216,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.0,6,1,0,1.9459101490553132,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
400,0,0,1,2.9,9,1,0,2.302585092994046,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01729028772119411,0.5468053491827637
350,0,0,1,2.9,5,1,0,1.791759469228055,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
150,0,0,1,2.9,4,1,0,1.6094379124341003,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,2.5,50,2,1,3.9318256327243257,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,3.1,12,1,0,2.5649493574615367,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
500,0,0,2,3.2,79,3,1,4.382026634673881,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
150,0,0,1,3.3,20,2,1,3.044522437723423,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
650,0,1,2,3.2,52,3,1,3.970291913552122,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,3.3,26,3,1,3.295836866004329,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
350,0,0,1,3.2,11,5,1,2.4849066497880004,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
700,0,0,2,2.9,13,2,1,2.639057329615259,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
700,0,0,2,3.1,75,2,1,4.330733340286331,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
150,0,0,1,3.3,26,2,1,3.295836866004329,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
700,0,0,2,2.9,10,2,1,2.3978952727983707,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.2,6,2,1,1.9459101490553132,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.5468053491827637
500,0,0,2,3.3,12,2,1,2.5649493574615367,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
350,0,1,1,3.1,22,1,0,3.1354942159291497,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0067540186410914495,0.5468053491827637
400,0,0,1,3.2,30,1,0,3.4339872044851463,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,3.3,12,1,0,2.5649493574615367,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
400,0,0,1,2.6,15,1,0,2.772588722239781,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.2,10,1,0,2.3978952727983707,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.0,11,2,1,2.4849066497880004,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.0,16,3,1,2.833213344056216,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,3.4,15,1,0,2.772588722239781,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
600,0,0,2,3.1,8,1,0,2.1972245773362196,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,2.7,18,1,0,2.9444389791664403,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.1,10,2,1,2.3978952727983707,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,3.3,20,1,0,3.044522437723423,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
550,0,0,2,3.3,16,2,1,2.833213344056216,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.4,39,1,0,3.6888794541139363,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,2.9,66,3,1,4.204692619390966,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
250,0,0,1,3.1,7,1,0,2.0794415416798357,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,3.1,54,2,1,4.007333185232471,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.1,44,3,1,3.8066624897703196,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
600,0,0,2,3.1,15,2,1,2.772588722239781,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,1,0,2,2.9,14,2,1,2.70805020110221,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
350,0,0,1,3.0,4,3,1,1.6094379124341003,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
200,0,0,1,3.1,13,2,1,2.639057329615259,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
300,0,0,1,3.2,31,4,1,3.4657359027997265,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
550,0,0,2,3.6,22,2,1,3.1354942159291497,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,3.5,21,2,1,3.091042453358316,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
400,0,1,1,3.1,10,2,1,2.3978952727983707,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
2200,1,0,4,3.5,218,3,1,5.389071729816501,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
250,0,0,1,3.4,44,1,0,3.8066624897703196,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
500,0,0,2,3.0,7,2,1,2.0794415416798357,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
100,0,0,1,3.1,4,1,0,1.6094379124341003,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
250,0,1,1,2.7,4,2,1,1.6094379124341003,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
250,0,0,1,2.8,8,4,1,2.1972245773362196,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
400,0,1,1,2.7,7,2,1,2.0794415416798357,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,1,1,3.2,56,2,1,4.04305126783455,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
150,0,1,1,3.3,6,1,0,1.9459101490553132,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
600,0,0,2,3.0,4,2,1,1.6094379124341003,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
100,0,1,1,2.6,10,1,0,2.3978952727983707,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
550,0,0,2,3.3,40,2,1,3.713572066704308,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
